-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in UTC
Location: Latitude  9.62   Longitude 112.97 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2022,1,1,0,208.2,12.91
2022,1,1,1,392.85,12.86
2022,1,1,2,537.08,12.7
2022,1,1,3,682.5,12.78
2022,1,1,4,708.4,12.83
2022,1,1,5,700.88,12.85
2022,1,1,6,596.3,12.69
2022,1,1,7,458.5,12.52
2022,1,1,8,267.85,12.47
2022,1,1,9,91.47,12.46
2022,1,1,10,0.0,12.5
2022,1,1,11,0.0,12.52
2022,1,1,12,0.0,12.47
2022,1,1,13,0.0,12.36
2022,1,1,14,0.0,12.22
2022,1,1,15,0.0,12.15
2022,1,1,16,0.0,11.96
2022,1,1,17,0.0,11.84
2022,1,1,18,0.0,11.88
2022,1,1,19,0.0,11.97
2022,1,1,20,0.0,11.76
2022,1,1,21,0.0,11.62
2022,1,1,22,0.0,11.8
2022,1,1,23,46.33,11.83
2022,1,2,0,133.27,11.7
2022,1,2,1,259.73,11.65
2022,1,2,2,229.98,11.59
2022,1,2,3,219.73,11.54
2022,1,2,4,211.55,11.42
2022,1,2,5,214.9,11.4
2022,1,2,6,188.02,11.37
2022,1,2,7,135.95,11.4
2022,1,2,8,55.72,11.46
2022,1,2,9,13.68,11.76
2022,1,2,10,0.75,12.19
2022,1,2,11,0.0,12.54
2022,1,2,12,0.0,12.41
2022,1,2,13,0.0,11.85
2022,1,2,14,0.0,11.43
2022,1,2,15,0.0,10.97
2022,1,2,16,0.0,10.66
2022,1,2,17,0.0,10.58
2022,1,2,18,0.0,10.59
2022,1,2,19,0.0,10.72
2022,1,2,20,0.0,10.73
2022,1,2,21,0.0,10.7
2022,1,2,22,0.0,10.87
2022,1,2,23,19.9,11.35
2022,1,3,0,56.22,11.64
2022,1,3,1,108.4,11.69
2022,1,3,2,164.07,11.65
2022,1,3,3,353.02,11.54
2022,1,3,4,362.27,11.12
2022,1,3,5,195.9,10.9
2022,1,3,6,75.75,10.76
2022,1,3,7,38.78,10.78
2022,1,3,8,36.1,10.94
2022,1,3,9,16.75,11.14
2022,1,3,10,1.45,11.43
2022,1,3,11,0.0,11.74
2022,1,3,12,0.0,11.88
2022,1,3,13,0.0,11.88
2022,1,3,14,0.0,11.94
2022,1,3,15,0.0,11.94
2022,1,3,16,0.0,11.82
2022,1,3,17,0.0,11.73
2022,1,3,18,0.0,11.54
2022,1,3,19,0.0,11.27
2022,1,3,20,0.0,11.02
2022,1,3,21,0.0,10.55
2022,1,3,22,0.0,10.0
2022,1,3,23,8.5,9.4
2022,1,4,0,38.55,8.94
2022,1,4,1,82.78,8.6
2022,1,4,2,105.12,8.3
2022,1,4,3,184.85,8.1
2022,1,4,4,243.05,7.81
2022,1,4,5,294.5,7.57
2022,1,4,6,308.73,7.25
2022,1,4,7,207.93,7.12
2022,1,4,8,116.62,7.3
2022,1,4,9,25.92,7.76
2022,1,4,10,2.22,8.47
2022,1,4,11,0.0,9.23
2022,1,4,12,0.0,9.78
2022,1,4,13,0.0,9.94
2022,1,4,14,0.0,9.71
2022,1,4,15,0.0,9.48
2022,1,4,16,0.0,9.25
2022,1,4,17,0.0,8.9
2022,1,4,18,0.0,8.52
2022,1,4,19,0.0,8.16
2022,1,4,20,0.0,7.9
2022,1,4,21,0.0,7.64
2022,1,4,22,0.0,7.54
2022,1,4,23,67.35,7.55
2022,1,5,0,214.32,7.6
2022,1,5,1,403.9,7.63
2022,1,5,2,533.88,7.59
2022,1,5,3,546.22,7.45
2022,1,5,4,432.05,7.27
2022,1,5,5,486.7,7.05
2022,1,5,6,352.0,6.92
2022,1,5,7,296.58,6.92
2022,1,5,8,166.95,7.05
2022,1,5,9,50.42,7.1
2022,1,5,10,3.8,6.99
2022,1,5,11,0.0,6.77
2022,1,5,12,0.0,6.54
2022,1,5,13,0.0,6.29
2022,1,5,14,0.0,6.02
2022,1,5,15,0.0,5.82
2022,1,5,16,0.0,5.76
2022,1,5,17,0.0,5.75
2022,1,5,18,0.0,5.78
2022,1,5,19,0.0,5.8
2022,1,5,20,0.0,5.86
2022,1,5,21,0.0,5.92
2022,1,5,22,0.0,5.97
2022,1,5,23,34.33,6.06
2022,1,6,0,140.77,6.15
2022,1,6,1,275.6,6.19
2022,1,6,2,319.62,6.15
2022,1,6,3,425.65,6.12
2022,1,6,4,312.12,6.1
2022,1,6,5,362.08,6.13
2022,1,6,6,400.02,6.12
2022,1,6,7,322.23,6.13
2022,1,6,8,198.02,6.3
2022,1,6,9,58.47,6.51
2022,1,6,10,2.83,6.74
2022,1,6,11,0.0,6.96
2022,1,6,12,0.0,7.14
2022,1,6,13,0.0,7.35
2022,1,6,14,0.0,7.56
2022,1,6,15,0.0,7.67
2022,1,6,16,0.0,7.66
2022,1,6,17,0.0,7.58
2022,1,6,18,0.0,7.48
2022,1,6,19,0.0,7.46
2022,1,6,20,0.0,7.56
2022,1,6,21,0.0,7.66
2022,1,6,22,0.0,7.72
2022,1,6,23,64.88,7.84
2022,1,7,0,237.5,7.94
2022,1,7,1,407.15,7.93
2022,1,7,2,586.97,7.84
2022,1,7,3,752.17,7.72
2022,1,7,4,689.58,7.61
2022,1,7,5,772.35,7.49
2022,1,7,6,645.97,7.41
2022,1,7,7,421.73,7.37
2022,1,7,8,263.83,7.34
2022,1,7,9,89.07,7.31
2022,1,7,10,4.8,7.33
2022,1,7,11,0.0,7.41
2022,1,7,12,0.0,7.58
2022,1,7,13,0.0,7.76
2022,1,7,14,0.0,7.84
2022,1,7,15,0.0,7.69
2022,1,7,16,0.0,7.51
2022,1,7,17,0.0,7.39
2022,1,7,18,0.0,7.25
2022,1,7,19,0.0,7.1
2022,1,7,20,0.0,6.93
2022,1,7,21,0.0,6.81
2022,1,7,22,0.0,6.77
2022,1,7,23,66.97,6.8
2022,1,8,0,262.88,6.86
2022,1,8,1,456.38,6.9
2022,1,8,2,581.08,7.02
2022,1,8,3,753.42,7.14
2022,1,8,4,742.15,7.21
2022,1,8,5,686.3,7.26
2022,1,8,6,568.88,7.26
2022,1,8,7,433.3,7.29
2022,1,8,8,264.98,7.33
2022,1,8,9,80.8,7.37
2022,1,8,10,4.6,7.4
2022,1,8,11,0.0,7.38
2022,1,8,12,0.0,7.32
2022,1,8,13,0.0,7.24
2022,1,8,14,0.0,7.13
2022,1,8,15,0.0,6.95
2022,1,8,16,0.0,6.79
2022,1,8,17,0.0,6.72
2022,1,8,18,0.0,6.7
2022,1,8,19,0.0,6.65
2022,1,8,20,0.0,6.5
2022,1,8,21,0.0,6.22
2022,1,8,22,0.0,5.94
2022,1,8,23,88.45,5.76
2022,1,9,0,307.25,5.65
2022,1,9,1,520.25,5.55
2022,1,9,2,690.65,5.51
2022,1,9,3,806.85,5.55
2022,1,9,4,856.12,5.66
2022,1,9,5,832.7,5.79
2022,1,9,6,708.9,5.91
2022,1,9,7,537.83,6.08
2022,1,9,8,321.75,6.31
2022,1,9,9,112.38,6.62
2022,1,9,10,5.47,6.92
2022,1,9,11,0.0,7.23
2022,1,9,12,0.0,7.56
2022,1,9,13,0.0,7.79
2022,1,9,14,0.0,7.84
2022,1,9,15,0.0,7.79
2022,1,9,16,0.0,7.74
2022,1,9,17,0.0,7.68
2022,1,9,18,0.0,7.62
2022,1,9,19,0.0,7.53
2022,1,9,20,0.0,7.43
2022,1,9,21,0.0,7.51
2022,1,9,22,0.0,7.65
2022,1,9,23,75.65,7.89
2022,1,10,0,288.38,8.26
2022,1,10,1,509.3,8.6
2022,1,10,2,679.05,8.81
2022,1,10,3,795.78,8.83
2022,1,10,4,824.9,8.76
2022,1,10,5,813.28,8.66
2022,1,10,6,725.15,8.58
2022,1,10,7,529.75,8.53
2022,1,10,8,304.1,8.53
2022,1,10,9,101.43,8.58
2022,1,10,10,5.88,8.76
2022,1,10,11,0.0,9.01
2022,1,10,12,0.0,9.27
2022,1,10,13,0.0,9.48
2022,1,10,14,0.0,9.65
2022,1,10,15,0.0,9.65
2022,1,10,16,0.0,9.64
2022,1,10,17,0.0,9.67
2022,1,10,18,0.0,9.69
2022,1,10,19,0.0,9.76
2022,1,10,20,0.0,9.84
2022,1,10,21,0.0,10.02
2022,1,10,22,0.0,10.25
2022,1,10,23,76.47,10.47
2022,1,11,0,275.33,10.69
2022,1,11,1,490.48,10.89
2022,1,11,2,669.0,11.04
2022,1,11,3,800.72,11.11
2022,1,11,4,875.35,11.15
2022,1,11,5,824.95,11.22
2022,1,11,6,714.47,11.36
2022,1,11,7,548.33,11.54
2022,1,11,8,342.38,11.75
2022,1,11,9,109.6,12.0
2022,1,11,10,6.03,12.23
2022,1,11,11,0.0,12.35
2022,1,11,12,0.0,12.3
2022,1,11,13,0.0,12.11
2022,1,11,14,0.0,11.84
2022,1,11,15,0.0,11.57
2022,1,11,16,0.0,11.32
2022,1,11,17,0.0,11.31
2022,1,11,18,0.0,11.61
2022,1,11,19,0.0,12.06
2022,1,11,20,0.0,12.21
2022,1,11,21,0.0,11.97
2022,1,11,22,0.0,11.54
2022,1,11,23,67.07,11.09
2022,1,12,0,256.17,10.83
2022,1,12,1,464.3,10.73
2022,1,12,2,642.78,10.65
2022,1,12,3,764.47,10.51
2022,1,12,4,809.9,10.4
2022,1,12,5,760.25,10.32
2022,1,12,6,665.4,10.3
2022,1,12,7,520.1,10.35
2022,1,12,8,320.48,10.43
2022,1,12,9,108.93,10.5
2022,1,12,10,6.43,10.55
2022,1,12,11,0.0,10.64
2022,1,12,12,0.0,10.84
2022,1,12,13,0.0,11.04
2022,1,12,14,0.0,11.22
2022,1,12,15,0.0,11.23
2022,1,12,16,0.0,11.04
2022,1,12,17,0.0,10.74
2022,1,12,18,0.0,10.35
2022,1,12,19,0.0,9.92
2022,1,12,20,0.0,9.63
2022,1,12,21,0.0,9.62
2022,1,12,22,0.0,9.86
2022,1,12,23,73.6,10.13
2022,1,13,0,298.7,10.32
2022,1,13,1,524.8,10.47
2022,1,13,2,721.1,10.66
2022,1,13,3,844.7,10.86
2022,1,13,4,897.7,10.89
2022,1,13,5,857.55,10.69
2022,1,13,6,740.35,10.37
2022,1,13,7,562.58,10.07
2022,1,13,8,349.3,9.86
2022,1,13,9,139.32,9.8
2022,1,13,10,6.22,9.8
2022,1,13,11,0.0,9.89
2022,1,13,12,0.0,9.94
2022,1,13,13,0.0,10.03
2022,1,13,14,0.0,10.25
2022,1,13,15,0.0,10.65
2022,1,13,16,0.0,10.82
2022,1,13,17,0.0,10.64
2022,1,13,18,0.0,10.33
2022,1,13,19,0.0,10.03
2022,1,13,20,0.0,9.85
2022,1,13,21,0.0,9.74
2022,1,13,22,0.0,9.88
2022,1,13,23,32.88,10.3
2022,1,14,0,124.88,10.6
2022,1,14,1,223.52,10.77
2022,1,14,2,353.73,10.79
2022,1,14,3,439.38,10.57
2022,1,14,4,560.38,10.32
2022,1,14,5,579.92,10.23
2022,1,14,6,528.38,10.17
2022,1,14,7,404.3,10.19
2022,1,14,8,241.55,10.16
2022,1,14,9,91.2,10.11
2022,1,14,10,5.28,9.97
2022,1,14,11,0.0,9.72
2022,1,14,12,0.0,9.53
2022,1,14,13,0.0,9.37
2022,1,14,14,0.0,9.4
2022,1,14,15,0.0,9.62
2022,1,14,16,0.0,9.8
2022,1,14,17,0.0,10.06
2022,1,14,18,0.0,10.17
2022,1,14,19,0.0,10.06
2022,1,14,20,0.0,9.9
2022,1,14,21,0.0,9.78
2022,1,14,22,0.0,9.85
2022,1,14,23,45.88,10.1
2022,1,15,0,176.88,10.4
2022,1,15,1,293.2,10.69
2022,1,15,2,438.73,10.88
2022,1,15,3,664.4,10.89
2022,1,15,4,709.38,10.64
2022,1,15,5,686.5,10.36
2022,1,15,6,501.17,10.16
2022,1,15,7,366.23,9.95
2022,1,15,8,206.88,9.65
2022,1,15,9,73.68,9.34
2022,1,15,10,5.38,9.14
2022,1,15,11,0.0,9.39
2022,1,15,12,0.0,10.0
2022,1,15,13,0.0,10.29
2022,1,15,14,0.0,10.46
2022,1,15,15,0.0,10.6
2022,1,15,16,0.0,10.66
2022,1,15,17,0.0,10.65
2022,1,15,18,0.0,10.63
2022,1,15,19,0.0,10.59
2022,1,15,20,0.0,10.58
2022,1,15,21,0.0,10.53
2022,1,15,22,0.0,10.45
2022,1,15,23,85.6,10.4
2022,1,16,0,318.45,10.27
2022,1,16,1,535.97,10.07
2022,1,16,2,696.47,9.86
2022,1,16,3,809.33,9.6
2022,1,16,4,809.38,9.22
2022,1,16,5,821.85,8.8
2022,1,16,6,680.08,8.49
2022,1,16,7,549.6,8.41
2022,1,16,8,361.08,8.41
2022,1,16,9,124.4,8.47
2022,1,16,10,7.22,8.49
2022,1,16,11,0.0,8.7
2022,1,16,12,0.0,8.95
2022,1,16,13,0.0,8.96
2022,1,16,14,0.0,8.65
2022,1,16,15,0.0,8.36
2022,1,16,16,0.0,8.23
2022,1,16,17,0.0,8.25
2022,1,16,18,0.0,8.31
2022,1,16,19,0.0,8.31
2022,1,16,20,0.0,8.24
2022,1,16,21,0.0,8.07
2022,1,16,22,0.0,7.99
2022,1,16,23,66.78,7.97
2022,1,17,0,260.02,7.94
2022,1,17,1,479.48,7.88
2022,1,17,2,671.88,7.85
2022,1,17,3,748.58,7.78
2022,1,17,4,776.55,7.79
2022,1,17,5,651.65,7.99
2022,1,17,6,462.95,8.32
2022,1,17,7,310.98,8.72
2022,1,17,8,173.55,9.1
2022,1,17,9,74.7,9.49
2022,1,17,10,6.28,9.83
2022,1,17,11,0.0,10.2
2022,1,17,12,0.0,10.49
2022,1,17,13,0.0,10.58
2022,1,17,14,0.0,10.47
2022,1,17,15,0.0,10.21
2022,1,17,16,0.0,10.0
2022,1,17,17,0.0,10.04
2022,1,17,18,0.0,10.31
2022,1,17,19,0.0,10.62
2022,1,17,20,0.0,10.91
2022,1,17,21,0.0,11.24
2022,1,17,22,0.0,11.46
2022,1,17,23,49.35,11.44
2022,1,18,0,158.18,11.33
2022,1,18,1,287.92,11.2
2022,1,18,2,546.9,11.06
2022,1,18,3,675.47,10.93
2022,1,18,4,691.45,10.81
2022,1,18,5,661.78,10.8
2022,1,18,6,495.05,10.84
2022,1,18,7,327.6,10.96
2022,1,18,8,196.32,11.06
2022,1,18,9,77.6,11.04
2022,1,18,10,4.43,10.96
2022,1,18,11,0.0,10.93
2022,1,18,12,0.0,10.89
2022,1,18,13,0.0,10.84
2022,1,18,14,0.0,10.78
2022,1,18,15,0.0,10.68
2022,1,18,16,0.0,10.64
2022,1,18,17,0.0,10.62
2022,1,18,18,0.0,10.56
2022,1,18,19,0.0,10.53
2022,1,18,20,0.0,10.38
2022,1,18,21,0.0,10.21
2022,1,18,22,0.0,9.99
2022,1,18,23,51.28,9.89
2022,1,19,0,188.8,9.85
2022,1,19,1,347.17,9.84
2022,1,19,2,565.83,9.66
2022,1,19,3,765.9,9.37
2022,1,19,4,734.88,9.12
2022,1,19,5,734.38,8.77
2022,1,19,6,688.12,8.41
2022,1,19,7,481.17,8.3
2022,1,19,8,281.98,8.48
2022,1,19,9,117.38,8.8
2022,1,19,10,7.07,9.17
2022,1,19,11,0.0,9.45
2022,1,19,12,0.0,9.61
2022,1,19,13,0.0,9.63
2022,1,19,14,0.0,9.5
2022,1,19,15,0.0,9.25
2022,1,19,16,0.0,9.02
2022,1,19,17,0.0,8.92
2022,1,19,18,0.0,8.92
2022,1,19,19,0.0,8.9
2022,1,19,20,0.0,8.94
2022,1,19,21,0.0,9.06
2022,1,19,22,0.0,9.18
2022,1,19,23,59.45,9.26
2022,1,20,0,262.77,9.29
2022,1,20,1,472.35,9.28
2022,1,20,2,648.67,9.22
2022,1,20,3,730.95,9.11
2022,1,20,4,721.9,8.95
2022,1,20,5,579.75,8.68
2022,1,20,6,466.6,8.4
2022,1,20,7,390.98,8.25
2022,1,20,8,224.25,8.26
2022,1,20,9,75.38,8.36
2022,1,20,10,6.72,8.47
2022,1,20,11,0.0,8.6
2022,1,20,12,0.0,8.74
2022,1,20,13,0.0,8.83
2022,1,20,14,0.0,8.87
2022,1,20,15,0.0,8.77
2022,1,20,16,0.0,8.54
2022,1,20,17,0.0,8.45
2022,1,20,18,0.0,8.48
2022,1,20,19,0.0,8.71
2022,1,20,20,0.0,8.89
2022,1,20,21,0.0,8.95
2022,1,20,22,0.0,8.95
2022,1,20,23,50.08,8.89
2022,1,21,0,204.38,8.8
2022,1,21,1,367.45,8.69
2022,1,21,2,515.78,8.5
2022,1,21,3,639.6,8.19
2022,1,21,4,717.83,7.81
2022,1,21,5,640.65,7.49
2022,1,21,6,530.58,7.22
2022,1,21,7,397.9,7.1
2022,1,21,8,243.68,7.07
2022,1,21,9,87.75,7.09
2022,1,21,10,6.82,7.07
2022,1,21,11,0.0,7.02
2022,1,21,12,0.0,7.04
2022,1,21,13,0.0,7.11
2022,1,21,14,0.0,7.17
2022,1,21,15,0.0,7.17
2022,1,21,16,0.0,7.16
2022,1,21,17,0.0,7.15
2022,1,21,18,0.0,7.13
2022,1,21,19,0.0,7.11
2022,1,21,20,0.0,7.02
2022,1,21,21,0.0,6.79
2022,1,21,22,0.0,6.48
2022,1,21,23,63.08,6.15
2022,1,22,0,260.02,5.8
2022,1,22,1,469.92,5.46
2022,1,22,2,651.55,5.18
2022,1,22,3,774.17,5.01
2022,1,22,4,816.35,4.84
2022,1,22,5,748.2,4.61
2022,1,22,6,636.4,4.37
2022,1,22,7,474.62,4.18
2022,1,22,8,298.65,4.12
2022,1,22,9,100.97,4.14
2022,1,22,10,9.02,4.22
2022,1,22,11,0.0,4.44
2022,1,22,12,0.0,4.72
2022,1,22,13,0.0,4.95
2022,1,22,14,0.0,5.07
2022,1,22,15,0.0,5.18
2022,1,22,16,0.0,5.3
2022,1,22,17,0.0,5.42
2022,1,22,18,0.0,5.54
2022,1,22,19,0.0,5.53
2022,1,22,20,0.0,5.39
2022,1,22,21,0.0,5.19
2022,1,22,22,0.0,4.93
2022,1,22,23,59.03,4.72
2022,1,23,0,227.52,4.59
2022,1,23,1,414.35,4.49
2022,1,23,2,620.72,4.4
2022,1,23,3,715.9,4.21
2022,1,23,4,839.88,4.0
2022,1,23,5,845.83,3.87
2022,1,23,6,744.5,3.93
2022,1,23,7,599.72,4.15
2022,1,23,8,396.3,4.52
2022,1,23,9,172.15,4.85
2022,1,23,10,10.4,5.1
2022,1,23,11,0.0,5.3
2022,1,23,12,0.0,5.43
2022,1,23,13,0.0,5.46
2022,1,23,14,0.0,5.48
2022,1,23,15,0.0,5.41
2022,1,23,16,0.0,5.3
2022,1,23,17,0.0,5.1
2022,1,23,18,0.0,4.89
2022,1,23,19,0.0,4.79
2022,1,23,20,0.0,4.9
2022,1,23,21,0.0,5.08
2022,1,23,22,0.0,5.29
2022,1,23,23,70.6,5.54
2022,1,24,0,257.83,5.78
2022,1,24,1,427.48,5.92
2022,1,24,2,561.15,5.96
2022,1,24,3,794.47,6.06
2022,1,24,4,752.53,6.2
2022,1,24,5,795.88,6.37
2022,1,24,6,715.75,6.56
2022,1,24,7,564.65,6.8
2022,1,24,8,374.17,7.0
2022,1,24,9,149.35,7.04
2022,1,24,10,10.73,6.98
2022,1,24,11,0.0,6.95
2022,1,24,12,0.0,6.88
2022,1,24,13,0.0,6.79
2022,1,24,14,0.0,6.73
2022,1,24,15,0.0,6.78
2022,1,24,16,0.0,6.99
2022,1,24,17,0.0,7.26
2022,1,24,18,0.0,7.37
2022,1,24,19,0.0,7.29
2022,1,24,20,0.0,7.23
2022,1,24,21,0.0,7.28
2022,1,24,22,0.0,7.44
2022,1,24,23,65.03,7.57
2022,1,25,0,271.45,7.55
2022,1,25,1,492.88,7.5
2022,1,25,2,696.95,7.47
2022,1,25,3,829.05,7.47
2022,1,25,4,845.25,7.54
2022,1,25,5,842.55,7.58
2022,1,25,6,718.97,7.64
2022,1,25,7,561.33,7.71
2022,1,25,8,357.35,7.78
2022,1,25,9,137.23,7.96
2022,1,25,10,10.43,8.2
2022,1,25,11,0.0,8.54
2022,1,25,12,0.0,8.85
2022,1,25,13,0.0,9.05
2022,1,25,14,0.0,9.09
2022,1,25,15,0.0,9.06
2022,1,25,16,0.0,9.03
2022,1,25,17,0.0,9.07
2022,1,25,18,0.0,9.05
2022,1,25,19,0.0,8.97
2022,1,25,20,0.0,8.9
2022,1,25,21,0.0,8.86
2022,1,25,22,0.0,8.93
2022,1,25,23,58.03,9.04
2022,1,26,0,242.62,9.12
2022,1,26,1,467.0,9.2
2022,1,26,2,667.03,9.31
2022,1,26,3,752.83,9.36
2022,1,26,4,842.83,9.34
2022,1,26,5,816.9,9.32
2022,1,26,6,737.85,9.34
2022,1,26,7,498.83,9.36
2022,1,26,8,341.67,9.37
2022,1,26,9,128.35,9.36
2022,1,26,10,10.43,9.33
2022,1,26,11,0.0,9.35
2022,1,26,12,0.0,9.36
2022,1,26,13,0.0,9.36
2022,1,26,14,0.0,9.43
2022,1,26,15,0.0,9.48
2022,1,26,16,0.0,9.53
2022,1,26,17,0.0,9.61
2022,1,26,18,0.0,9.51
2022,1,26,19,0.0,9.28
2022,1,26,20,0.0,8.97
2022,1,26,21,0.0,8.81
2022,1,26,22,0.0,8.89
2022,1,26,23,25.17,8.99
2022,1,27,0,115.2,8.93
2022,1,27,1,224.9,8.8
2022,1,27,2,175.18,8.85
2022,1,27,3,224.1,9.09
2022,1,27,4,290.73,9.35
2022,1,27,5,259.75,9.43
2022,1,27,6,214.6,9.84
2022,1,27,7,179.32,10.07
2022,1,27,8,115.15,10.04
2022,1,27,9,29.62,10.25
2022,1,27,10,6.68,10.6
2022,1,27,11,0.0,10.74
2022,1,27,12,0.0,10.72
2022,1,27,13,0.0,10.63
2022,1,27,14,0.0,10.46
2022,1,27,15,0.0,9.9
2022,1,27,16,0.0,8.81
2022,1,27,17,0.0,7.94
2022,1,27,18,0.0,7.21
2022,1,27,19,0.0,6.42
2022,1,27,20,0.0,5.4
2022,1,27,21,0.0,4.5
2022,1,27,22,0.0,3.89
2022,1,27,23,28.85,3.93
2022,1,28,0,129.0,4.59
2022,1,28,1,289.45,5.36
2022,1,28,2,470.15,5.87
2022,1,28,3,638.55,6.1
2022,1,28,4,639.4,6.29
2022,1,28,5,647.38,6.42
2022,1,28,6,595.8,6.46
2022,1,28,7,379.4,6.42
2022,1,28,8,224.4,6.24
2022,1,28,9,86.22,5.9
2022,1,28,10,7.62,5.68
2022,1,28,11,0.0,5.43
2022,1,28,12,0.0,5.33
2022,1,28,13,0.0,5.49
2022,1,28,14,0.0,5.55
2022,1,28,15,0.0,5.75
2022,1,28,16,0.0,6.25
2022,1,28,17,0.0,7.15
2022,1,28,18,0.0,8.16
2022,1,28,19,0.0,8.81
2022,1,28,20,0.0,9.43
2022,1,28,21,0.0,9.88
2022,1,28,22,0.0,9.94
2022,1,28,23,58.65,9.98
2022,1,29,0,232.93,10.21
2022,1,29,1,463.7,10.54
2022,1,29,2,686.08,10.96
2022,1,29,3,802.75,10.99
2022,1,29,4,887.0,10.78
2022,1,29,5,742.33,10.19
2022,1,29,6,499.17,9.32
2022,1,29,7,390.6,8.61
2022,1,29,8,248.25,8.18
2022,1,29,9,111.57,7.79
2022,1,29,10,11.98,7.31
2022,1,29,11,0.0,6.85
2022,1,29,12,0.0,6.26
2022,1,29,13,0.0,5.86
2022,1,29,14,0.0,5.61
2022,1,29,15,0.0,5.53
2022,1,29,16,0.0,5.53
2022,1,29,17,0.0,5.7
2022,1,29,18,0.0,5.94
2022,1,29,19,0.0,5.97
2022,1,29,20,0.0,5.75
2022,1,29,21,0.0,5.34
2022,1,29,22,0.0,4.86
2022,1,29,23,65.3,4.25
2022,1,30,0,245.3,3.57
2022,1,30,1,445.65,2.89
2022,1,30,2,537.47,2.24
2022,1,30,3,775.28,1.89
2022,1,30,4,825.65,1.99
2022,1,30,5,798.45,2.59
2022,1,30,6,691.67,3.28
2022,1,30,7,465.58,4.02
2022,1,30,8,310.33,4.74
2022,1,30,9,134.52,5.44
2022,1,30,10,10.85,6.09
2022,1,30,11,0.0,6.19
2022,1,30,12,0.0,6.26
2022,1,30,13,0.0,6.1
2022,1,30,14,0.0,5.53
2022,1,30,15,0.0,5.11
2022,1,30,16,0.0,4.93
2022,1,30,17,0.0,4.95
2022,1,30,18,0.0,4.95
2022,1,30,19,0.0,4.96
2022,1,30,20,0.0,5.05
2022,1,30,21,0.0,5.24
2022,1,30,22,0.0,5.58
2022,1,30,23,55.12,5.97
2022,1,31,0,223.1,6.42
2022,1,31,1,411.6,6.72
2022,1,31,2,600.72,6.88
2022,1,31,3,722.35,6.91
2022,1,31,4,801.55,6.79
2022,1,31,5,787.62,6.58
2022,1,31,6,663.22,6.33
2022,1,31,7,556.28,6.19
2022,1,31,8,368.05,6.13
2022,1,31,9,133.23,6.08
2022,1,31,10,12.8,6.08
2022,1,31,11,0.0,6.28
2022,1,31,12,0.0,6.49
2022,1,31,13,0.0,6.54
2022,1,31,14,0.0,6.54
2022,1,31,15,0.0,6.87
2022,1,31,16,0.0,7.0
2022,1,31,17,0.0,6.83
2022,1,31,18,0.0,6.65
2022,1,31,19,0.0,6.6
2022,1,31,20,0.0,6.6
2022,1,31,21,0.0,6.73
2022,1,31,22,0.0,6.91
2022,1,31,23,78.8,7.0
2022,2,1,0,314.8,7.12
2022,2,1,1,536.97,7.07
2022,2,1,2,688.72,6.84
2022,2,1,3,815.78,6.57
2022,2,1,4,906.55,6.39
2022,2,1,5,876.38,6.23
2022,2,1,6,743.47,6.09
2022,2,1,7,595.67,6.16
2022,2,1,8,393.35,6.31
2022,2,1,9,164.15,6.55
2022,2,1,10,13.93,6.89
2022,2,1,11,0.0,7.2
2022,2,1,12,0.0,7.46
2022,2,1,13,0.0,7.76
2022,2,1,14,0.0,8.07
2022,2,1,15,0.0,8.3
2022,2,1,16,0.0,8.47
2022,2,1,17,0.0,8.52
2022,2,1,18,0.0,8.53
2022,2,1,19,0.0,8.58
2022,2,1,20,0.0,8.61
2022,2,1,21,0.0,8.64
2022,2,1,22,0.0,8.77
2022,2,1,23,64.82,8.98
2022,2,2,0,256.88,9.29
2022,2,2,1,471.98,9.53
2022,2,2,2,633.8,9.56
2022,2,2,3,760.6,9.45
2022,2,2,4,817.42,9.25
2022,2,2,5,803.2,8.98
2022,2,2,6,676.45,8.75
2022,2,2,7,497.85,8.56
2022,2,2,8,304.95,8.39
2022,2,2,9,108.18,8.29
2022,2,2,10,10.98,8.35
2022,2,2,11,0.0,8.58
2022,2,2,12,0.0,8.9
2022,2,2,13,0.0,9.16
2022,2,2,14,0.0,9.24
2022,2,2,15,0.0,9.08
2022,2,2,16,0.0,8.85
2022,2,2,17,0.0,8.69
2022,2,2,18,0.0,8.66
2022,2,2,19,0.0,8.64
2022,2,2,20,0.0,8.63
2022,2,2,21,0.0,8.69
2022,2,2,22,0.0,8.89
2022,2,2,23,66.2,8.95
2022,2,3,0,250.43,8.95
2022,2,3,1,432.0,9.1
2022,2,3,2,605.12,9.33
2022,2,3,3,720.9,9.54
2022,2,3,4,810.83,9.53
2022,2,3,5,809.72,9.41
2022,2,3,6,697.88,9.32
2022,2,3,7,568.83,9.29
2022,2,3,8,348.23,9.4
2022,2,3,9,148.12,9.53
2022,2,3,10,13.68,9.84
2022,2,3,11,0.0,10.24
2022,2,3,12,0.0,10.43
